timed;gen;idx;min;sec
chrom;35;16;00;0.470
chrom;35;17;00;0.500
chrom;35;18;00;0.471
chrom;35;19;00;0.550
chrom;35;20;00;0.567
chrom;35;21;00;0.546
chrom;35;22;00;0.579
chrom;35;23;00;0.484
chrom;35;24;00;0.516
chrom;35;25;00;0.572
chrom;35;26;00;0.521
chrom;35;27;00;0.493
gen;35;;00;14.431
chrom;36;0;00;0.495
chrom;36;1;00;0.487
chrom;36;2;00;0.500
chrom;36;3;00;0.533
chrom;36;4;00;0.500
chrom;36;5;00;0.530
chrom;36;6;00;0.516
chrom;36;7;00;0.484
chrom;36;8;00;0.516
chrom;36;9;00;0.508
chrom;36;10;00;0.521
chrom;36;11;00;0.504
chrom;36;12;00;0.509
chrom;36;13;00;0.533
chrom;36;14;00;0.484
chrom;36;15;00;0.440
chrom;36;16;00;0.484
chrom;36;17;00;0.531
chrom;36;18;00;0.484
chrom;36;19;00;0.519
chrom;36;20;00;0.536
chrom;36;21;00;0.500
chrom;36;22;00;0.421
chrom;36;23;00;0.506
chrom;36;24;00;0.500
chrom;36;25;00;0.531
chrom;36;26;00;0.534
chrom;36;27;00;0.483
gen;36;;00;14.355
chrom;37;0;00;0.513
chrom;37;1;00;0.484
chrom;37;2;00;0.535
chrom;37;3;00;0.490
chrom;37;4;00;0.547
chrom;37;5;00;0.560
chrom;37;6;00;0.686
chrom;37;7;00;0.640
chrom;37;8;00;0.562
chrom;37;9;00;0.585
chrom;37;10;00;0.498
chrom;37;11;00;0.553
chrom;37;12;00;0.532
chrom;37;13;00;0.513
chrom;37;14;00;0.510
chrom;37;15;00;0.561
chrom;37;16;00;0.594
chrom;37;17;00;0.502
chrom;37;18;00;0.560
chrom;37;19;00;0.531
chrom;37;20;00;0.516
chrom;37;21;00;0.531
chrom;37;22;00;0.520
chrom;37;23;00;0.437
chrom;37;24;00;0.572
chrom;37;25;00;0.422
chrom;37;26;00;0.542
chrom;37;27;00;0.406
gen;37;;00;15.096
chrom;38;0;00;0.618
chrom;38;1;00;0.694
chrom;38;2;00;0.605
chrom;38;3;00;0.563
chrom;38;4;00;0.578
chrom;38;5;00;0.594
chrom;38;6;00;0.515
chrom;38;7;00;0.551
chrom;38;8;00;0.585
chrom;38;9;00;0.518
chrom;38;10;00;0.516
chrom;38;11;00;0.579
chrom;38;12;00;0.538
chrom;38;13;00;0.486
chrom;38;14;00;0.567
chrom;38;15;00;0.484
chrom;38;16;00;0.609
chrom;38;17;00;0.635
chrom;38;18;00;0.422
chrom;38;19;00;0.500
chrom;38;20;00;0.570
chrom;38;21;00;0.551
chrom;38;22;00;0.555
chrom;38;23;00;0.406
chrom;38;24;00;0.515
chrom;38;25;00;0.531
chrom;38;26;00;0.422
chrom;38;27;00;0.578
gen;38;;00;15.453
chrom;39;0;00;0.500
chrom;39;1;00;0.516
chrom;39;2;00;0.469
chrom;39;3;00;0.717
chrom;39;4;00;0.547
chrom;39;5;00;0.534
chrom;39;6;00;0.548
chrom;39;7;00;0.495
chrom;39;8;00;0.531
chrom;39;9;00;0.522
chrom;39;10;00;0.516
chrom;39;11;00;0.504
chrom;39;12;00;0.531
chrom;39;13;00;0.469
chrom;39;14;00;0.422
chrom;39;15;00;0.520
chrom;39;16;00;0.562
chrom;39;17;00;0.516
chrom;39;18;00;0.531
chrom;39;19;00;0.528
chrom;39;20;00;0.494
chrom;39;21;00;0.437
chrom;39;22;00;0.545
chrom;39;23;00;0.484
chrom;39;24;00;0.472
chrom;39;25;00;0.516
chrom;39;26;00;0.484
chrom;39;27;00;0.484
gen;39;;00;14.488
chrom;40;0;00;0.500
chrom;40;1;00;0.469
chrom;40;2;00;0.487
chrom;40;3;00;0.500
chrom;40;4;00;0.519
chrom;40;5;00;0.484
chrom;40;6;00;0.520
chrom;40;7;00;0.531
chrom;40;8;00;0.517
chrom;40;9;00;0.484
chrom;40;10;00;0.548
chrom;40;11;00;0.531
chrom;40;12;00;0.469
chrom;40;13;00;0.547
chrom;40;14;00;0.478
chrom;40;15;00;0.453
chrom;40;16;00;0.406
chrom;40;17;00;0.484
chrom;40;18;00;0.550
chrom;40;19;00;0.500
chrom;40;20;00;0.502
chrom;40;21;00;0.469
chrom;40;22;00;0.548
chrom;40;23;00;0.484
chrom;40;24;00;0.437
chrom;40;25;00;0.469
chrom;40;26;00;0.504
chrom;40;27;00;0.469
gen;40;;00;13.968
chrom;41;0;00;0.484
chrom;41;1;00;0.500
chrom;41;2;00;0.484
chrom;41;3;00;0.488
chrom;41;4;00;0.536
chrom;41;5;00;0.515
chrom;41;6;00;0.503
chrom;41;7;00;0.484
chrom;41;8;00;0.492
chrom;41;9;00;0.490
chrom;41;10;00;0.500
chrom;41;11;00;0.484
chrom;41;12;00;0.406
chrom;41;13;00;0.487
chrom;41;14;00;0.500
chrom;41;15;00;0.406
chrom;41;16;00;0.469
chrom;41;17;00;0.472
chrom;41;18;00;0.484
chrom;41;19;00;0.500
chrom;41;20;00;0.484
chrom;41;21;00;0.448
chrom;41;22;00;0.516
chrom;41;23;00;0.391
chrom;41;24;00;0.516
chrom;41;25;00;0.484
chrom;41;26;00;0.422
chrom;41;27;00;0.484
gen;41;;00;13.559
chrom;42;0;00;0.453
chrom;42;1;00;0.471
chrom;42;2;00;0.500
chrom;42;3;00;0.469
chrom;42;4;00;0.517
chrom;42;5;00;0.497
chrom;42;6;00;0.464
chrom;42;7;00;0.484
chrom;42;8;00;0.498
chrom;42;9;00;0.484
chrom;42;10;00;0.516
chrom;42;11;00;0.406
chrom;42;12;00;0.472
chrom;42;13;00;0.484
chrom;42;14;00;0.469
chrom;42;15;00;0.500
chrom;42;16;00;0.457
chrom;42;17;00;0.531
chrom;42;18;00;0.503
chrom;42;19;00;0.516
chrom;42;20;00;0.453
chrom;42;21;00;0.500
chrom;42;22;00;0.505
chrom;42;23;00;0.453
chrom;42;24;00;0.485
chrom;42;25;00;0.504
chrom;42;26;00;0.422
chrom;42;27;00;0.500
gen;42;;00;13.661
chrom;43;0;00;0.480
chrom;43;1;00;0.484
chrom;43;2;00;0.515
chrom;43;3;00;0.500
chrom;43;4;00;0.526
chrom;43;5;00;0.484
chrom;43;6;00;0.516
chrom;43;7;00;0.469
chrom;43;8;00;0.489
chrom;43;9;00;0.469
chrom;43;10;00;0.542
chrom;43;11;00;0.453
chrom;43;12;00;0.516
chrom;43;13;00;0.484
chrom;43;14;00;0.536
chrom;43;15;00;0.406
chrom;43;16;00;0.500
chrom;43;17;00;0.422
chrom;43;18;00;0.500
chrom;43;19;00;0.469
chrom;43;20;00;0.519
chrom;43;21;00;0.500
chrom;43;22;00;0.483
chrom;43;23;00;0.531
chrom;43;24;00;0.485
chrom;43;25;00;0.406
chrom;43;26;00;0.473
chrom;43;27;00;0.515
gen;43;;00;13.844
chrom;44;0;00;0.484
chrom;44;1;00;0.500
chrom;44;2;00;0.488
chrom;44;3;00;0.500
chrom;44;4;00;0.500
chrom;44;5;00;0.561
chrom;44;6;00;0.536
chrom;44;7;00;0.484
chrom;44;8;00;0.551
chrom;44;9;00;0.516
chrom;44;10;00;0.540
chrom;44;11;00;0.531
chrom;44;12;00;0.547
chrom;44;13;00;0.453
chrom;44;14;00;0.581
chrom;44;15;00;0.531
chrom;44;16;00;0.531
chrom;44;17;00;0.515
chrom;44;18;00;0.535
chrom;44;19;00;0.531
chrom;44;20;00;0.469
chrom;44;21;00;0.487
chrom;44;22;00;0.594
chrom;44;23;00;0.502
chrom;44;24;00;0.531
chrom;44;25;00;0.515
chrom;44;26;00;0.469
chrom;44;27;00;0.457
gen;44;;00;14.579
chrom;45;0;00;0.580
chrom;45;1;00;0.537
chrom;45;2;00;0.484
chrom;45;3;00;0.500
chrom;45;4;00;0.515
chrom;45;5;00;0.547
chrom;45;6;00;0.484
chrom;45;7;00;0.534
chrom;45;8;00;0.516
chrom;45;9;00;0.516
chrom;45;10;00;0.500
chrom;45;11;00;0.598
chrom;45;12;00;0.500
chrom;45;13;00;0.495
chrom;45;14;00;0.437
chrom;45;15;00;0.422
chrom;45;16;00;0.469
chrom;45;17;00;0.503
chrom;45;18;00;0.406
chrom;45;19;00;0.469
chrom;45;20;00;0.514
chrom;45;21;00;0.492
chrom;45;22;00;0.406
chrom;45;23;00;0.540
chrom;45;24;00;0.500
chrom;45;25;00;0.422
chrom;45;26;00;0.531
chrom;45;27;00;0.500
gen;45;;00;14.151
chrom;46;0;00;0.515
chrom;46;1;00;0.516
chrom;46;2;00;0.453
chrom;46;3;00;0.535
chrom;46;4;00;0.504
chrom;46;5;00;0.500
chrom;46;6;00;0.531
chrom;46;7;00;0.491
chrom;46;8;00;0.562
chrom;46;9;00;0.517
chrom;46;10;00;0.484
chrom;46;11;00;0.516
chrom;46;12;00;0.520
chrom;46;13;00;0.453
chrom;46;14;00;0.453
chrom;46;15;00;0.484
chrom;46;16;00;0.406
chrom;46;17;00;0.518
chrom;46;18;00;0.516
chrom;46;19;00;0.472
chrom;46;20;00;0.469
chrom;46;21;00;0.567
chrom;46;22;00;0.484
chrom;46;23;00;0.565
chrom;46;24;00;0.495
chrom;46;25;00;0.562
chrom;46;26;00;0.521
chrom;46;27;00;0.422
gen;46;;00;14.188
chrom;47;0;00;0.468
chrom;47;1;00;0.513
chrom;47;2;00;0.469
chrom;47;3;00;0.516
chrom;47;4;00;0.531
chrom;47;5;00;0.500
chrom;47;6;00;0.505
chrom;47;7;00;0.484
chrom;47;8;00;0.499
chrom;47;9;00;0.531
chrom;47;10;00;0.500
chrom;47;11;00;0.484
chrom;47;12;00;0.500
chrom;47;13;00;0.570
chrom;47;14;00;0.487
chrom;47;15;00;0.406
chrom;47;16;00;0.554
chrom;47;17;00;0.500
chrom;47;18;00;0.537
chrom;47;19;00;0.422
chrom;47;20;00;0.455
chrom;47;21;00;0.547
chrom;47;22;00;0.523
chrom;47;23;00;0.516
chrom;47;24;00;0.422
chrom;47;25;00;0.562
chrom;47;26;00;0.515
chrom;47;27;00;0.469
gen;47;;00;14.140
chrom;48;0;00;0.505
chrom;48;1;00;0.531
chrom;48;2;00;0.547
chrom;48;3;00;0.500
chrom;48;4;00;0.516
chrom;48;5;00;0.515
chrom;48;6;00;0.495
chrom;48;7;00;0.484
chrom;48;8;00;0.502
chrom;48;9;00;0.484
chrom;48;10;00;0.500
chrom;48;11;00;0.547
chrom;48;12;00;0.500
chrom;48;13;00;0.500
chrom;48;14;00;0.500
chrom;48;15;00;0.493
chrom;48;16;00;0.406
chrom;48;17;00;0.422
chrom;48;18;00;0.527
chrom;48;19;00;0.516
chrom;48;20;00;0.495
chrom;48;21;00;0.469
chrom;48;22;00;0.533
chrom;48;23;00;0.515
chrom;48;24;00;0.484
chrom;48;25;00;0.531
chrom;48;26;00;0.482
chrom;48;27;00;0.500
gen;48;;00;14.185
chrom;49;0;00;0.500
chrom;49;1;00;0.484
chrom;49;2;00;0.500
chrom;49;3;00;0.547
chrom;49;4;00;0.517
chrom;49;5;00;0.531
chrom;49;6;00;0.501
chrom;49;7;00;0.516
chrom;49;8;00;0.506
chrom;49;9;00;0.516
chrom;49;10;00;0.547
chrom;49;11;00;0.520
chrom;49;12;00;0.531
chrom;49;13;00;0.547
chrom;49;14;00;0.547
chrom;49;15;00;0.422
chrom;49;16;00;0.515
chrom;49;17;00;0.547
chrom;49;18;00;0.515
chrom;49;19;00;0.500
chrom;49;20;00;0.531
chrom;49;21;00;0.502
chrom;49;22;00;0.531
chrom;49;23;00;0.484
chrom;49;24;00;0.531
chrom;49;25;00;0.487
chrom;49;26;00;0.547
chrom;49;27;00;0.547
gen;49;;00;14.693
chrom;50;0;00;0.535
chrom;50;1;00;0.500
chrom;50;2;00;0.487
chrom;50;3;00;0.500
chrom;50;4;00;0.553
chrom;50;5;00;0.547
chrom;50;6;00;0.471
chrom;50;7;00;0.516
chrom;50;8;00;0.484
chrom;50;9;00;0.484
chrom;50;10;00;0.500
chrom;50;11;00;0.453
chrom;50;12;00;0.531
chrom;50;13;00;0.531
chrom;50;14;00;0.547
chrom;50;15;00;0.531
chrom;50;16;00;0.520
chrom;50;17;00;0.484
chrom;50;18;00;0.481
chrom;50;19;00;0.516
chrom;50;20;00;0.467
chrom;50;21;00;0.547
chrom;50;22;00;0.504
chrom;50;23;00;0.578
chrom;50;24;00;0.531
chrom;50;25;00;0.469
chrom;50;26;00;0.532
chrom;50;27;00;0.490
gen;50;;00;14.445
chrom;51;0;00;0.531
chrom;51;1;00;0.469
chrom;51;2;00;0.505
chrom;51;3;00;0.499
chrom;51;4;00;0.562
chrom;51;5;00;0.503
chrom;51;6;00;0.500
chrom;51;7;00;0.531
chrom;51;8;00;0.547
chrom;51;9;00;0.516
chrom;51;10;00;0.547
chrom;51;11;00;0.489
chrom;51;12;00;0.531
chrom;51;13;00;0.535
chrom;51;14;00;0.406
chrom;51;15;00;0.422
chrom;51;16;00;0.469
chrom;51;17;00;0.474
chrom;51;18;00;0.469
chrom;51;19;00;0.502
chrom;51;20;00;0.515
chrom;51;21;00;0.551
chrom;51;22;00;0.515
chrom;51;23;00;0.484
chrom;51;24;00;0.548
chrom;51;25;00;0.520
chrom;51;26;00;0.484
chrom;51;27;00;0.500
gen;51;;00;14.249
chrom;52;0;00;0.500
chrom;52;1;00;0.500
chrom;52;2;00;0.484
chrom;52;3;00;0.506
chrom;52;4;00;0.515
chrom;52;5;00;0.533
chrom;52;6;00;0.516
chrom;52;7;00;0.515
chrom;52;8;00;0.516
chrom;52;9;00;0.519
chrom;52;10;00;0.531
chrom;52;11;00;0.562
chrom;52;12;00;0.519
chrom;52;13;00;0.469
chrom;52;14;00;0.550
chrom;52;15;00;0.531
chrom;52;16;00;0.519
chrom;52;17;00;0.531
chrom;52;18;00;0.503
chrom;52;19;00;0.469
chrom;52;20;00;0.484
chrom;52;21;00;0.422
chrom;52;22;00;0.489
chrom;52;23;00;0.437
chrom;52;24;00;0.515
chrom;52;25;00;0.453
chrom;52;26;00;0.484
chrom;52;27;00;0.411
gen;52;;00;14.125
chrom;53;0;00;0.531
chrom;53;1;00;0.500
chrom;53;2;00;0.484
chrom;53;3;00;0.491
chrom;53;4;00;0.515
chrom;53;5;00;0.516
chrom;53;6;00;0.500
chrom;53;7;00;0.469
chrom;53;8;00;0.534
chrom;53;9;00;0.531
chrom;53;10;00;0.515
chrom;53;11;00;0.562
chrom;53;12;00;0.441
chrom;53;13;00;0.484
chrom;53;14;00;0.504
chrom;53;15;00;0.453
chrom;53;16;00;0.535
chrom;53;17;00;0.547
chrom;53;18;00;0.456
chrom;53;19;00;0.500
chrom;53;20;00;0.578
chrom;53;21;00;0.437
chrom;53;22;00;0.516
chrom;53;23;00;0.422
chrom;53;24;00;0.531
chrom;53;25;00;0.641
chrom;53;26;00;0.627
chrom;53;27;00;0.562
gen;53;;00;14.527
chrom;54;0;00;0.502
chrom;54;1;00;0.568
chrom;54;2;00;0.525
chrom;54;3;00;0.494
chrom;54;4;00;0.509
chrom;54;5;00;0.484
chrom;54;6;00;0.516
chrom;54;7;00;0.469
chrom;54;8;00;0.516
chrom;54;9;00;0.503
chrom;54;10;00;0.531
chrom;54;11;00;0.422
chrom;54;12;00;0.515
chrom;54;13;00;0.484
chrom;54;14;00;0.515
chrom;54;15;00;0.469
chrom;54;16;00;0.477
chrom;54;17;00;0.469
chrom;54;18;00;0.517
chrom;54;19;00;0.484
chrom;54;20;00;0.409
chrom;54;21;00;0.484
chrom;54;22;00;0.500
chrom;54;23;00;0.527
chrom;54;24;00;0.488
chrom;54;25;00;0.500
chrom;54;26;00;0.456
chrom;54;27;00;0.484
gen;54;;00;13.938
chrom;55;0;00;0.488
chrom;55;1;00;0.500
chrom;55;2;00;0.523
chrom;55;3;00;0.518
chrom;55;4;00;0.529
chrom;55;5;00;0.494
chrom;55;6;00;0.500
chrom;55;7;00;0.500
chrom;55;8;00;0.504
chrom;55;9;00;0.484
chrom;55;10;00;0.562
chrom;55;11;00;0.547
chrom;55;12;00;0.500
chrom;55;13;00;0.562
chrom;55;14;00;0.531
chrom;55;15;00;0.504
chrom;55;16;00;0.516
chrom;55;17;00;0.514
chrom;55;18;00;0.484
chrom;55;19;00;0.537
chrom;55;20;00;0.437
chrom;55;21;00;0.551
chrom;55;22;00;0.531
chrom;55;23;00;0.547
chrom;55;24;00;0.516
chrom;55;25;00;0.530
chrom;55;26;00;0.406
chrom;55;27;00;0.478
gen;55;;00;14.450
chrom;56;0;00;0.531
chrom;56;1;00;0.545
chrom;56;2;00;0.484
chrom;56;3;00;0.500
chrom;56;4;00;0.515
chrom;56;5;00;0.551
chrom;56;6;00;0.516
chrom;56;7;00;0.500
chrom;56;8;00;0.516
chrom;56;9;00;0.531
chrom;56;10;00;0.484
chrom;56;11;00;0.500
chrom;56;12;00;0.551
chrom;56;13;00;0.547
chrom;56;14;00;0.505
chrom;56;15;00;0.516
chrom;56;16;00;0.407
chrom;56;17;00;0.547
chrom;56;18;00;0.531
chrom;56;19;00;0.516
chrom;56;20;00;0.565
chrom;56;21;00;0.500
chrom;56;22;00;0.484
chrom;56;23;00;0.500
chrom;56;24;00;0.568
chrom;56;25;00;0.437
chrom;56;26;00;0.503
chrom;56;27;00;0.453
gen;56;;00;14.398
chrom;57;0;00;0.505
chrom;57;1;00;0.500
chrom;57;2;00;0.531
chrom;57;3;00;0.516
chrom;57;4;00;0.484
chrom;57;5;00;0.516
chrom;57;6;00;0.515
chrom;57;7;00;0.531
chrom;57;8;00;0.504
chrom;57;9;00;0.469
chrom;57;10;00;0.484
chrom;57;11;00;0.578
chrom;57;12;00;0.426
chrom;57;13;00;0.469
chrom;57;14;00;0.449
chrom;57;15;00;0.531
chrom;57;16;00;0.529
chrom;57;17;00;0.516
chrom;57;18;00;0.488
chrom;57;19;00;0.547
chrom;57;20;00;0.422
chrom;57;21;00;0.437
chrom;57;22;00;0.504
chrom;57;23;00;0.515
chrom;57;24;00;0.562
chrom;57;25;00;0.469
chrom;57;26;00;0.469
chrom;57;27;00;0.516
gen;57;;00;14.248
chrom;58;0;00;0.523
chrom;58;1;00;0.469
chrom;58;2;00;0.526
chrom;58;3;00;0.484
chrom;58;4;00;0.500
chrom;58;5;00;0.469
chrom;58;6;00;0.453
chrom;58;7;00;0.516
chrom;58;8;00;0.518
chrom;58;9;00;0.515
chrom;58;10;00;0.531
chrom;58;11;00;0.584
chrom;58;12;00;0.531
chrom;58;13;00;0.561
chrom;58;14;00;0.547
chrom;58;15;00;0.546
chrom;58;16;00;0.500
chrom;58;17;00;0.500
chrom;58;18;00;0.500
chrom;58;19;00;0.479
chrom;58;20;00;0.547
chrom;58;21;00;0.500
chrom;58;22;00;0.469
chrom;58;23;00;0.487
chrom;58;24;00;0.453
chrom;58;25;00;0.484
chrom;58;26;00;0.437
chrom;58;27;00;0.519
gen;58;;00;14.335
chrom;59;0;00;0.562
chrom;59;1;00;0.485
chrom;59;2;00;0.453
chrom;59;3;00;0.503
chrom;59;4;00;0.547
chrom;59;5;00;0.484
chrom;59;6;00;0.516
chrom;59;7;00;0.551
chrom;59;8;00;0.469
chrom;59;9;00;0.514
chrom;59;10;00;0.524
chrom;59;11;00;0.500
chrom;59;12;00;0.469
chrom;59;13;00;0.581
chrom;59;14;00;0.535
chrom;59;15;00;0.484
chrom;59;16;00;0.562
chrom;59;17;00;0.516
chrom;59;18;00;0.531
chrom;59;19;00;0.547
chrom;59;20;00;0.469
chrom;59;21;00;0.406
chrom;59;22;00;0.531
chrom;59;23;00;0.469
chrom;59;24;00;0.489
chrom;59;25;00;0.422
chrom;59;26;00;0.422
chrom;59;27;00;0.491
gen;59;;00;14.186
chrom;60;0;00;0.500
chrom;60;1;00;0.472
chrom;60;2;00;0.500
chrom;60;3;00;0.515
chrom;60;4;00;0.535
chrom;60;5;00;0.534
chrom;60;6;00;0.469
chrom;60;7;00;0.500
chrom;60;8;00;0.516
chrom;60;9;00;0.530
chrom;60;10;00;0.499
chrom;60;11;00;0.535
chrom;60;12;00;0.485
chrom;60;13;00;0.484
chrom;60;14;00;0.486
chrom;60;15;00;0.546
chrom;60;16;00;0.562
chrom;60;17;00;0.550
chrom;60;18;00;0.437
chrom;60;19;00;0.463
chrom;60;20;00;0.515
chrom;60;21;00;0.751
chrom;60;22;00;0.650
chrom;60;23;00;0.494
chrom;60;24;00;0.520
chrom;60;25;00;0.430
chrom;60;26;00;0.432
chrom;60;27;00;0.682
gen;60;;00;14.727
chrom;61;0;00;0.742
chrom;61;1;00;0.515
chrom;61;2;00;0.530
chrom;61;3;00;0.455
chrom;61;4;00;0.511
chrom;61;5;00;0.462
chrom;61;6;00;0.607
chrom;61;7;00;0.707
chrom;61;8;00;0.651
chrom;61;9;00;0.686
chrom;61;10;00;0.502
chrom;61;11;00;0.403
chrom;61;12;00;0.465
chrom;61;13;00;0.427
chrom;61;14;00;0.515
chrom;61;15;00;0.409
chrom;61;16;00;0.517
chrom;61;17;00;0.502
chrom;61;18;00;0.509
chrom;61;19;00;0.485
chrom;61;20;00;0.562
chrom;61;21;00;0.531
chrom;61;22;00;0.530
chrom;61;23;00;0.547
chrom;61;24;00;0.443
chrom;61;25;00;0.519
chrom;61;26;00;0.570
chrom;61;27;00;0.519
gen;61;;00;14.997
chrom;62;0;00;0.495
chrom;62;1;00;0.509
chrom;62;2;00;0.481
chrom;62;3;00;0.448
chrom;62;4;00;0.521
chrom;62;5;00;0.524
chrom;62;6;00;0.472
chrom;62;7;00;0.482
chrom;62;8;00;0.528
chrom;62;9;00;0.452
chrom;62;10;00;0.556
chrom;62;11;00;0.588
chrom;62;12;00;0.490
chrom;62;13;00;0.452
chrom;62;14;00;0.499
chrom;62;15;00;0.600
chrom;62;16;00;0.463
chrom;62;17;00;0.400
chrom;62;18;00;0.562
chrom;62;19;00;0.448
chrom;62;20;00;0.405
chrom;62;21;00;0.484
chrom;62;22;00;0.525
chrom;62;23;00;0.539
chrom;62;24;00;0.467
chrom;62;25;00;0.466
chrom;62;26;00;0.546
chrom;62;27;00;0.544
gen;62;;00;14.205
chrom;63;0;00;0.755
chrom;63;1;00;0.579
chrom;63;2;00;0.556
chrom;63;3;00;0.521
chrom;63;4;00;0.514
chrom;63;5;00;0.556
chrom;63;6;00;0.553
chrom;63;7;00;0.567
chrom;63;8;00;0.574
chrom;63;9;00;0.514
chrom;63;10;00;0.529
chrom;63;11;00;0.516
chrom;63;12;00;0.517
chrom;63;13;00;0.501
chrom;63;14;00;0.472
chrom;63;15;00;0.510
chrom;63;16;00;0.502
chrom;63;17;00;0.529
chrom;63;18;00;0.464
chrom;63;19;00;0.559
chrom;63;20;00;0.476
chrom;63;21;00;0.527
chrom;63;22;00;0.536
chrom;63;23;00;0.505
chrom;63;24;00;0.552
chrom;63;25;00;0.614
chrom;63;26;00;0.712
chrom;63;27;00;0.612
gen;63;;00;15.520
chrom;64;0;00;0.524
chrom;64;1;00;0.455
chrom;64;2;00;0.484
chrom;64;3;00;0.516
chrom;64;4;00;0.534
chrom;64;5;00;0.519
chrom;64;6;00;0.469
chrom;64;7;00;0.512
chrom;64;8;00;0.487
chrom;64;9;00;0.484
chrom;64;10;00;0.501
chrom;64;11;00;0.406
chrom;64;12;00;0.492
chrom;64;13;00;0.704
chrom;64;14;00;0.599
chrom;64;15;00;0.471
chrom;64;16;00;0.516
chrom;64;17;00;0.458
chrom;64;18;00;0.482
chrom;64;19;00;0.533
chrom;64;20;00;0.502
chrom;64;21;00;0.511
chrom;64;22;00;0.519
chrom;64;23;00;0.537
chrom;64;24;00;0.546
chrom;64;25;00;0.473
chrom;64;26;00;0.524
chrom;64;27;00;0.481
gen;64;;00;14.448
chrom;65;0;00;0.532
chrom;65;1;00;0.484
chrom;65;2;00;0.466
chrom;65;3;00;0.514
chrom;65;4;00;0.484
chrom;65;5;00;0.506
chrom;65;6;00;0.524
chrom;65;7;00;0.578
chrom;65;8;00;0.552
chrom;65;9;00;0.541
chrom;65;10;00;0.454
chrom;65;11;00;0.422
chrom;65;12;00;0.554
chrom;65;13;00;0.456
chrom;65;14;00;0.400
chrom;65;15;00;0.500
chrom;65;16;00;0.515
chrom;65;17;00;0.575
chrom;65;18;00;0.464
chrom;65;19;00;0.492
chrom;65;20;00;0.500
chrom;65;21;00;0.526
chrom;65;22;00;0.504
chrom;65;23;00;0.470
chrom;65;24;00;0.491
chrom;65;25;00;0.501
chrom;65;26;00;0.597
chrom;65;27;00;0.480
gen;65;;00;14.272
chrom;66;0;00;0.508
chrom;66;1;00;0.688
chrom;66;2;00;0.728
chrom;66;3;00;0.626
chrom;66;4;00;0.612
chrom;66;5;00;0.553
chrom;66;6;00;0.529
chrom;66;7;00;0.527
chrom;66;8;00;0.509
chrom;66;9;00;0.465
chrom;66;10;00;0.588
chrom;66;11;00;0.484
chrom;66;12;00;0.515
chrom;66;13;00;0.517
chrom;66;14;00;0.397
chrom;66;15;00;0.423
chrom;66;16;00;0.422
chrom;66;17;00;0.591
chrom;66;18;00;0.531
chrom;66;19;00;0.570
chrom;66;20;00;0.571
chrom;66;21;00;0.670
chrom;66;22;00;0.755
chrom;66;23;00;0.554
chrom;66;24;00;0.412
chrom;66;25;00;0.527
chrom;66;26;00;0.510
chrom;66;27;00;0.513
gen;66;;00;15.510
chrom;67;0;00;0.508
chrom;67;1;00;0.554
chrom;67;2;00;0.616
chrom;67;3;00;0.708
chrom;67;4;00;0.620
chrom;67;5;00;0.482
chrom;67;6;00;0.533
chrom;67;7;00;0.585
chrom;67;8;00;0.601
chrom;67;9;00;0.523
chrom;67;10;00;0.484
chrom;67;11;00;0.532
chrom;67;12;00;0.553
chrom;67;13;00;0.502
chrom;67;14;00;0.496
chrom;67;15;00;0.519
chrom;67;16;00;0.538
chrom;67;17;00;0.533
chrom;67;18;00;0.721
chrom;67;19;00;0.595
chrom;67;20;00;0.549
chrom;67;21;00;0.476
chrom;67;22;00;0.502
chrom;67;23;00;0.416
chrom;67;24;00;0.566
chrom;67;25;00;0.529
chrom;67;26;00;0.512
chrom;67;27;00;0.517
gen;67;;00;15.479
chrom;68;0;00;0.470
chrom;68;1;00;0.507
chrom;68;2;00;0.541
chrom;68;3;00;0.503
chrom;68;4;00;0.635
chrom;68;5;00;0.615
chrom;68;6;00;0.562
chrom;68;7;00;0.598
chrom;68;8;00;0.550
chrom;68;9;00;0.484
chrom;68;10;00;0.564
chrom;68;11;00;0.540
chrom;68;12;00;0.579
chrom;68;13;00;0.409
chrom;68;14;00;0.547
chrom;68;15;00;0.500
chrom;68;16;00;0.422
chrom;68;17;00;0.551
chrom;68;18;00;0.531
chrom;68;19;00;0.536
chrom;68;20;00;0.547
chrom;68;21;00;0.578
chrom;68;22;00;0.519
chrom;68;23;00;0.547
chrom;68;24;00;0.489
chrom;68;25;00;0.516
chrom;68;26;00;0.563
chrom;68;27;00;0.499
gen;68;;00;15.125
chrom;69;0;00;0.545
chrom;69;1;00;0.562
chrom;69;2;00;0.579
chrom;69;3;00;0.669
chrom;69;4;00;0.602
chrom;69;5;00;0.584
chrom;69;6;00;0.504
chrom;69;7;00;0.562
chrom;69;8;00;0.533
chrom;69;9;00;0.589
chrom;69;10;00;0.584
chrom;69;11;00;0.564
chrom;69;12;00;0.538
chrom;69;13;00;0.542
chrom;69;14;00;0.469
chrom;69;15;00;0.593
chrom;69;16;00;0.502
chrom;69;17;00;0.613
chrom;69;18;00;0.586
chrom;69;19;00;0.516
chrom;69;20;00;0.738
chrom;69;21;00;0.516
chrom;69;22;00;0.503
chrom;69;23;00;0.567
chrom;69;24;00;0.562
chrom;69;25;00;0.619
chrom;69;26;00;0.521
chrom;69;27;00;0.547
gen;69;;00;16.057
chrom;70;0;00;0.562
chrom;70;1;00;0.469
chrom;70;2;00;0.516
chrom;70;3;00;0.560
chrom;70;4;00;0.519
