generation;idx;fitness;param0;param1;param2;param3;param4;param5;param6;param7;param8;param9
14;39;1.9133858267716535;-d;-rrt;-ct;-cta;0.33;-ctb;10;-rsd;-r;5
14;40;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
14;41;1.9133858267716535;-d;-rrt;-ct;-cta;0.33;-ctb;10;-rsd;-r;10
14;42;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
14;43;2.951417004048583;-d;-rrt;;;;;;;;
14;44;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;-rsd;-r;10
14;45;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
14;46;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
14;47;2.892857142857143;-d;-rrt;-ct;-cta;0.67;-ctb;1;;;
14;48;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
14;49;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;;;
15;0;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
15;1;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
15;2;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
15;3;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
15;4;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
15;5;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
15;6;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
15;7;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
15;8;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
15;9;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
15;10;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
15;11;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
15;12;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
15;13;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
15;14;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
15;15;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
15;16;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
15;17;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
15;18;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
15;19;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
15;20;2.892857142857143;-d;-rrt;-ct;-cta;0.67;-ctb;1;;;
15;21;2.892857142857143;-d;-rrt;-ct;-cta;0.67;-ctb;1;-rsd;-r;10
15;22;2.951417004048583;-d;-rrt;;;;;;;;
15;23;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
15;24;1.9133858267716535;-d;-rrt;-ct;-cta;0.33;-ctb;10;-rsd;-r;10
15;25;2.939516129032258;-d;-rrt;-ct;-cta;1.0;-ctb;1;;;
15;26;1.9133858267716535;-d;-rrt;-ct;-cta;0.33;-ctb;10;;;
15;27;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
15;28;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
15;29;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;-rsd;-r;10
15;30;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;;;
15;31;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;;;
15;32;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;;;
15;33;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;;;
15;34;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
15;35;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
15;36;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;-rsd;-r;10
15;37;2.951417004048583;-d;-rrt;;;;;;;;
15;38;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;;;
15;39;2.939516129032258;-d;-rrt;-ct;-cta;1.0;-ctb;1;;;
15;40;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
15;41;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
15;42;2.939516129032258;-d;-rrt;-ct;-cta;1.0;-ctb;1;-rsd;-r;10
15;43;2.892857142857143;-d;-rrt;-ct;-cta;0.67;-ctb;1;;;
15;44;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
15;45;2.566901408450704;;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;5
15;46;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
15;47;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;-rsd;-r;10
15;48;2.951417004048583;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;5
15;49;1.9133858267716535;-d;-rrt;-ct;-cta;0.33;-ctb;10;;;
16;0;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
16;1;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
16;2;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
16;3;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
16;4;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
16;5;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
16;6;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
16;7;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
16;8;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
16;9;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
16;10;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
16;11;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
16;12;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
16;13;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
16;14;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
16;15;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
16;16;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
16;17;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
16;18;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
16;19;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
16;20;2.892857142857143;-d;-rrt;-ct;-cta;0.67;-ctb;1;;;
16;21;2.951417004048583;-d;-rrt;;;;;;;;
16;22;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
16;23;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;;;
16;24;2.904382470119522;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;1
16;25;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
16;26;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
16;27;2.892857142857143;-d;-rrt;-ct;-cta;0.67;-ctb;1;-rsd;-r;10
16;28;1.9133858267716535;-d;-rrt;-ct;-cta;0.33;-ctb;10;;;
16;29;2.939516129032258;-d;-rrt;-ct;-cta;1.0;-ctb;1;;;
16;30;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;-rsd;-r;5
16;31;2.951417004048583;-d;-rrt;;;;;;-rsd;-r;10
16;32;2.951417004048583;-d;-rrt;;;;;;;;
16;33;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;-rsd;-r;10
16;34;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;;;
16;35;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
16;36;1.9133858267716535;-d;-rrt;-ct;-cta;0.33;-ctb;10;;;
16;37;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;;;
16;38;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;;;
16;39;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;;;
16;40;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
16;41;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;;;
16;42;2.939516129032258;-d;-rrt;-ct;-cta;1.0;-ctb;1;;;
16;43;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
16;44;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
16;45;2.951417004048583;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;5
16;46;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
16;47;2.951417004048583;-d;-rrt;;;;;;;;
16;48;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;;;
16;49;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
17;0;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
17;1;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
17;2;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
17;3;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
17;4;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
17;5;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
17;6;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
17;7;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
17;8;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
17;9;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
17;10;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
17;11;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
17;12;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
17;13;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
17;14;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
17;15;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
17;16;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
17;17;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
17;18;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
17;19;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
17;20;2.951417004048583;-d;-rrt;;;;;;;;
17;21;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
17;22;1.9133858267716535;-d;-rrt;-ct;-cta;0.33;-ctb;10;;;
17;23;2.951417004048583;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;5
17;24;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;;;
17;25;2.892857142857143;-d;-rrt;-ct;-cta;0.67;-ctb;1;;;
17;26;2.939516129032258;-d;-rrt;-ct;-cta;1.0;-ctb;1;;;
17;27;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;;;
17;28;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
17;29;2.951417004048583;-d;-rrt;;;;;;;;
17;30;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;;;
17;31;1.9133858267716535;-d;-rrt;-ct;-cta;0.33;-ctb;10;-rsd;-r;10
17;32;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
17;33;2.939516129032258;-d;-rrt;-ct;-cta;1.0;-ctb;1;;;
17;34;2.4880546075085324;;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;1
17;35;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
17;36;1.9133858267716535;-d;-rrt;-ct;-cta;0.33;-ctb;10;-rsd;-r;5
17;37;2.892857142857143;-d;-rrt;-ct;-cta;0.67;-ctb;1;;;
17;38;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;;;
17;39;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
17;40;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
17;41;2.927710843373494;-d;-rrt;-ct;-cta;0.67;-ctb;1;-rsd;-r;1
17;42;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
17;43;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;;;
17;44;2.951417004048583;-d;-rrt;;;;;;;;
17;45;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;-rsd;-r;10
17;46;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;;;
17;47;2.951417004048583;-d;-rrt;;;;;;-rsd;-r;10
17;48;2.6605839416058394;-d;-rrt;-ct;-cta;0.33;-ctb;3;-rsd;-r;1
17;49;2.927710843373494;-d;-rrt;-ct;-cta;1.0;-ctb;1;-rsd;-r;5
18;0;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
18;1;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
18;2;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
18;3;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
18;4;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
18;5;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
18;6;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
18;7;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
18;8;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
18;9;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
18;10;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
18;11;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
18;12;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
18;13;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
18;14;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
18;15;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
18;16;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
18;17;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
18;18;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
18;19;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
18;20;2.951417004048583;-d;-rrt;;;;;;;;
18;21;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
18;22;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;;;
18;23;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
18;24;2.650909090909091;-d;-rrt;;;;;;-rsd;-r;5
18;25;2.951417004048583;-d;-rrt;;;;;;-rsd;-r;10
18;26;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
18;27;2.951417004048583;-d;-rrt;;;;;;;;
18;28;1.9133858267716535;-d;-rrt;-ct;-cta;0.33;-ctb;10;;;
18;29;2.892857142857143;-d;-rrt;-ct;-cta;0.67;-ctb;1;;;
18;30;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;;;
18;31;1.9133858267716535;-d;-rrt;-ct;-cta;0.33;-ctb;10;-rsd;-r;10
18;32;1.9133858267716535;-d;-rrt;-ct;-cta;0.33;-ctb;10;-rsd;-r;10
18;33;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;-rsd;-r;10
18;34;2.892857142857143;-d;;-ct;-cta;0.33;-ctb;1;-rsd;-r;1
18;35;2.939516129032258;-d;-rrt;-ct;-cta;1.0;-ctb;1;;;
18;36;2.566901408450704;;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;5
18;37;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;-rsd;-r;10
18;38;1.9133858267716535;-d;-rrt;-ct;-cta;0.33;-ctb;10;;;
18;39;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;;;
18;40;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;-rsd;-r;10
18;41;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
18;42;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
18;43;2.892857142857143;-d;-rrt;-ct;-cta;0.67;-ctb;1;-rsd;-r;10
18;44;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;;;
18;45;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;;;
18;46;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;;;
18;47;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
18;48;1.9133858267716535;-d;-rrt;-ct;-cta;0.33;-ctb;10;;;
18;49;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;;;
19;0;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
19;1;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
19;2;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
19;3;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
19;4;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
19;5;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
19;6;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
19;7;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
19;8;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
19;9;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
19;10;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
19;11;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
19;12;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
19;13;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
19;14;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
19;15;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
19;16;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
19;17;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
19;18;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
19;19;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
19;20;2.951417004048583;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;5
19;21;1.9133858267716535;-d;-rrt;-ct;-cta;0.33;-ctb;10;;;
19;22;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;;;
19;23;2.939516129032258;-d;-rrt;-ct;-cta;1.0;-ctb;1;;;
19;24;2.892857142857143;-d;-rrt;-ct;-cta;0.67;-ctb;1;;;
19;25;2.951417004048583;-d;-rrt;;;;;;;;
19;26;2.951417004048583;-d;-rrt;;;;;;;;
19;27;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;;;
19;28;2.951417004048583;-d;-rrt;;;;;;-rsd;-r;10
19;29;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
19;30;2.4880546075085324;;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;1
19;31;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;-rsd;-r;10
19;32;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;;;
19;33;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;-rsd;-r;10
19;34;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;;;
19;35;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
19;36;2.6605839416058394;-d;-rrt;-ct;-cta;0.33;-ctb;3;-rsd;-r;1
19;37;2.939516129032258;-d;-rrt;-ct;-cta;1.0;-ctb;1;;;
19;38;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
19;39;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
19;40;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
19;41;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
19;42;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
19;43;2.892857142857143;-d;-rrt;-ct;-cta;0.67;-ctb;1;-rsd;-r;10
19;44;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
19;45;2.951417004048583;-d;-rrt;;;;;;-rsd;-r;10
19;46;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;;;
19;47;1.9133858267716535;-d;-rrt;-ct;-cta;0.33;-ctb;10;-rsd;-r;10
19;48;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
19;49;1.9491978609625669;-d;-rrt;-ct;-cta;0.33;-ctb;10;-rsd;-r;1
20;0;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
20;1;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
20;2;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
20;3;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
20;4;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
20;5;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
20;6;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
20;7;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
20;8;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
20;9;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
20;10;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
20;11;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
20;12;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
20;13;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
20;14;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
20;15;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
20;16;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
20;17;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
20;18;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
20;19;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
20;20;1.9133858267716535;-d;-rrt;-ct;-cta;0.33;-ctb;10;;;
20;21;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
20;22;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
20;23;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
20;24;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;;;
20;25;2.892857142857143;-d;-rrt;-ct;-cta;0.67;-ctb;1;;;
20;26;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;;;
20;27;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
20;28;2.951417004048583;-d;-rrt;;;;;;;;
20;29;2.566901408450704;;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;5
20;30;2.939516129032258;-d;-rrt;-ct;-cta;1.0;-ctb;1;;;
20;31;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
20;32;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;-rsd;-r;5
20;33;2.927710843373494;-d;-rrt;-ct;-cta;0.67;-ctb;1;-rsd;-r;1
20;34;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
20;35;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;;;
20;36;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;;;
20;37;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;;;
20;38;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
20;39;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
20;40;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;-rsd;-r;10
20;41;2.939516129032258;-d;-rrt;-ct;-cta;1.0;-ctb;1;-rsd;-r;10
20;42;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
20;43;2.892857142857143;-d;-rrt;-ct;-cta;0.67;-ctb;1;-rsd;-r;10
20;44;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;-rsd;-r;10
20;45;2.939516129032258;-d;-rrt;-ct;-cta;1.0;-ctb;1;;;
20;46;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;;;
20;47;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
20;48;2.892857142857143;-d;;-ct;-cta;0.33;-ctb;1;-rsd;-r;1
20;49;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
21;0;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
21;1;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
21;2;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
21;3;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
21;4;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
21;5;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
21;6;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
21;7;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
21;8;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
21;9;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
21;10;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
