timed;gen;idx;min;sec
chrom;24;8;00;0.001
chrom;24;9;00;0.000
chrom;24;10;00;0.000
chrom;24;11;00;0.000
chrom;24;12;00;0.000
chrom;24;13;00;0.000
chrom;24;14;00;0.000
chrom;24;15;00;0.000
chrom;24;16;00;0.000
chrom;24;17;00;0.000
chrom;24;18;00;0.000
chrom;24;19;00;0.000
chrom;24;20;00;0.000
chrom;24;21;00;0.000
chrom;24;22;00;0.000
chrom;24;23;00;0.000
chrom;24;24;00;0.000
chrom;24;25;00;0.000
chrom;24;26;00;0.000
chrom;24;27;00;0.000
chrom;24;28;00;0.000
chrom;24;29;00;0.000
chrom;24;30;00;0.000
chrom;24;31;00;0.000
chrom;24;32;00;0.000
chrom;24;33;00;0.000
chrom;24;34;00;0.000
chrom;24;35;00;0.000
chrom;24;36;00;0.000
chrom;24;37;00;0.000
chrom;24;38;00;0.000
chrom;24;39;00;0.568
gen;24;;00;0.928
chrom;25;0;00;0.000
chrom;25;1;00;0.000
chrom;25;2;00;0.000
chrom;25;3;00;0.000
chrom;25;4;00;0.000
chrom;25;5;00;0.000
chrom;25;6;00;0.000
chrom;25;7;00;0.000
chrom;25;8;00;0.000
chrom;25;9;00;0.000
chrom;25;10;00;0.001
chrom;25;11;00;0.000
chrom;25;12;00;0.004
chrom;25;13;00;0.000
